date,open,high,low,close,volume
2022-06-04,0.10748163,0.10910915,0.08874398,0.09280312,258474.18824925
2022-06-05,0.08800667,0.09660532,0.08164921,0.09121343,173230.93861188
2022-06-06,0.09213113,0.09904341,0.08163469,0.09114666,169689.6292927
2022-06-07,0.08129462,0.08443284,0.07219544,0.08115253,49474.65020228
2022-06-08,0.11223132,0.12637447,0.10491783,0.1175583,163159.86851582
2022-06-09,0.11492953,0.12364126,0.11007841,0.11661393,193872.24041068
2022-06-10,0.09543223,0.11129722,0.08587975,0.10783819,237152.41293815
2022-06-11,0.10827899,0.11290342,0.10138731,0.10890916,184742.26346092
2022-06-12,0.09069611,0.0993948,0.08525245,0.08738786,138789.51995746
2022-06-13,0.12000627,0.12374466,0.11297854,0.11639251,122166.87912072
2022-06-14,0.11712298,0.12206473,0.11407005,0.11497738,84600.79128485
2022-06-15,0.11405528,0.12583979,0.11013767,0.12016072,113866.28963288
2022-06-16,0.11649149,0.12235794,0.10399673,0.10810973,61597.70442385
2022-06-17,0.12365556,0.13047769,0.10947418,0.11797204,178595.89067025
2022-06-18,0.08158854,0.08838789,0.07442551,0.08181329,120415.4135803
2022-06-19,0.10859235,0.11740623,0.09874728,0.106763,188779.09923438
2022-06-20,0.11097986,0.11780339,0.10625542,0.11610627,212495.00298455
2022-06-21,0.11904588,0.11954121,0.11562536,0.1162404,217193.0295921
2022-06-22,0.10122364,0.11543858,0.09544953,0.10779208,327087.85647046
2022-06-23,0.13536986,0.13991653,0.12793948,0.13363637,143840.86975136
2022-06-24,0.08464955,0.09047412,0.07674782,0.08001194,111868.6064919
2022-06-25,0.09726901,0.10213684,0.08290234,0.09236456,54508.82437809
2022-06-26,0.09291066,0.095945,0.08575109,0.08757519,118399.71584034
2022-06-27,0.09674258,0.10509708,0.0938067,0.09404594,132553.41034839
2022-06-28,0.11008979,0.11758956,0.10431928,0.10967882,115211.7985808
2022-06-29,0.07818403,0.09119424,0.0731408,0.08730758,205303.49286534
2022-06-30,0.11376011,0.11853067,0.09859162,0.10214159,172835.7157129
2022-07-01,0.09148185,0.09267414,0.08340903,0.09043731,154000.71935557
2022-07-02,0.11498546,0.11616419,0.11190728,0.11421142,243985.49478533
2022-07-03,0.11705715,0.12630671,0.11083402,0.12004347,267269.06780134
2022-07-04,0.13456589,0.13821833,0.12215898,0.13251005,143907.08087332
2022-07-05,0.08694308,0.09545712,0.08303534,0.09304431,195924.08898698
2022-07-06,0.13462512,0.14008405,0.12137529,0.12886977,285558.93455021
2022-07-07,0.13697777,0.13744585,0.12618876,0.12896336,104933.10265931
2022-07-08,0.0577368,0.06691415,0.05397436,0.05736841,161726.53385304
2022-07-09,0.09152088,0.09983545,0.09010821,0.09397952,220441.98186566
2022-07-10,0.07444811,0.07797366,0.06336951,0.07283694,195710.70551576
2022-07-11,0.05756847,0.07167638,0.05407515,0.06968045,138659.58356045
2022-07-12,0.11548804,0.11639007,0.11171842,0.11212006,165147.6877803
2022-07-13,0.10393018,0.10752156,0.09944981,0.10444705,239190.41421718
2022-07-14,0.07322513,0.08627758,0.06352291,0.07935278,137661.06556056
2022-07-15,0.07670978,0.09249701,0.07545784,0.08671538,280534.73553828
2022-07-16,0.16008479,0.16654118,0.15430702,0.15895328,218507.73967467
2022-07-17,0.1125281,0.12160931,0.10533277,0.11221132,277858.87703502
2022-07-18,0.07690974,0.08197593,0.0693844,0.07968765,120384.57883783
2022-07-19,0.11877746,0.12933938,0.10688647,0.1246224,248302.09328756
2022-07-20,0.07697956,0.08445862,0.07163685,0.07515663,83857.18171999
2022-07-21,0.12662267,0.13328029,0.12159269,0.12611854,289869.91094921
2022-07-22,0.09227349,0.10129814,0.08507826,0.09475348,67277.18215376
2022-07-23,0.13183748,0.14414727,0.12775856,0.13912807,107542.51134349
2022-07-24,0.12426308,0.13880599,0.12197137,0.13599834,202493.8444088
2022-07-25,0.14837061,0.15755647,0.14281961,0.14449327,159816.00702144
2022-07-26,0.08410087,0.09170971,0.078817,0.0859757,232545.22780647
2022-07-27,0.07003649,0.07477328,0.06995286,0.07421517,210346.76628814
2022-07-28,0.12537084,0.13392646,0.11238332,0.11758777,91823.01713444
2022-07-29,0.13046872,0.13532847,0.12891995,0.13392674,157311.42674804
2022-07-30,0.13981606,0.14848935,0.13427899,0.13955302,124413.07398845
2022-07-31,0.17792263,0.18351335,0.16631399,0.16881741,53458.23289843
2022-08-01,0.12129505,0.12897361,0.11532593,0.12257261,176176.57088654
2022-08-02,0.13911262,0.14194229,0.13485317,0.13754152,184987.61190212
2022-08-03,0.09700366,0.10414624,0.0885436,0.09341195,103114.60340185
2022-08-04,0.07385341,0.07959544,0.0687734,0.07947323,123462.74777047
2022-08-05,0.10110131,0.10648929,0.09159552,0.09673828,183487.00682894
2022-08-06,0.12801796,0.14315212,0.12759115,0.13603208,102336.98753776
2022-08-07,0.13915357,0.14614779,0.13015121,0.13569746,234778.59337596
2022-08-08,0.08326426,0.08993209,0.0721584,0.08479004,211592.99437052
2022-08-09,0.1327194,0.14827511,0.12630397,0.13652613,89644.53425275
2022-08-10,0.15568174,0.16521018,0.15138374,0.16281628,91174.81573306
2022-08-11,0.12798864,0.13332916,0.11592341,0.12660483,51961.84995779
2022-08-12,0.13941658,0.15292633,0.12870094,0.14353984,288093.18232544
2022-08-13,0.10673705,0.11853713,0.10189716,0.11255335,44229.03687632
2022-08-14,0.12661266,0.14055208,0.11871717,0.13122605,133119.7564774
2022-08-15,0.11617711,0.12101777,0.10188218,0.11738995,93828.18712512
2022-08-16,0.12288229,0.12672927,0.11481056,0.11792493,70253.93715539
2022-08-17,0.14437041,0.15078021,0.14033679,0.1408104,180214.97032073
2022-08-18,0.12113698,0.12369708,0.11630703,0.1228273,97749.47571717
2022-08-19,0.11919012,0.12317565,0.11122735,0.11887342,146036.96663048
2022-08-20,0.13009799,0.13812251,0.12589816,0.12800598,129281.70921212
2022-08-21,0.13678331,0.14516073,0.12877992,0.13601565,123319.19535778
2022-08-22,0.13405006,0.1432073,0.12348877,0.13533749,215495.67041469
2022-08-23,0.1559109,0.16702369,0.15170993,0.16366881,125982.56751403
2022-08-24,0.12363872,0.13379758,0.11568444,0.12547926,174808.40466658
2022-08-25,0.10067442,0.10769729,0.09187589,0.09793755,151800.42550854
2022-08-26,0.14359813,0.15023994,0.13659696,0.14634003,181847.4778845
2022-08-27,0.13411675,0.13659268,0.1328295,0.1355368,124039.63709455
2022-08-28,0.13844619,0.13889392,0.12788318,0.13448487,144766.4057761
2022-08-29,0.10889964,0.11469151,0.09046351,0.09794576,304051.52615625
2022-08-30,0.10533306,0.11678406,0.10425607,0.10731701,154437.94177748
2022-08-31,0.12486612,0.13108229,0.11775475,0.12001521,208334.77958479
2022-09-01,0.13089039,0.139082,0.12746781,0.13614541,81039.59531565
2022-09-02,0.13906807,0.14485379,0.13718134,0.14068728,126327.66863648
2022-09-03,0.15298593,0.15313374,0.14721361,0.14924449,188136.06091759
2022-09-04,0.10696833,0.11215305,0.10596154,0.10973453,155717.36237196
2022-09-05,0.11794494,0.12274482,0.11013856,0.11224305,191628.33006578
2022-09-06,0.14324427,0.14703068,0.13968117,0.14692295,69005.41119062
2022-09-07,0.14604515,0.15700079,0.13662459,0.15298387,202272.75166927
2022-09-08,0.10611448,0.11448531,0.10183495,0.1100298,239783.91323262
2022-09-09,0.11061139,0.12531856,0.10250179,0.11736124,136392.23830766
2022-09-10,0.13630479,0.1376844,0.13129178,0.13604856,81319.32261227
2022-09-11,0.10337998,0.114073,0.09782053,0.10807447,70819.23852609
2022-09-12,0.10249853,0.10890509,0.09728181,0.10251199,17592.32859778
2022-09-13,0.15566027,0.16541165,0.1401664,0.14679871,190319.1531805
2022-09-14,0.10907116,0.11067927,0.10276299,0.10812827,64218.4248484
2022-09-15,0.13129489,0.14036888,0.12574717,0.13306767,122426.43922683
2022-09-16,0.13251465,0.14258711,0.12912728,0.13838167,194638.34526706
2022-09-17,0.12150645,0.12808286,0.11811801,0.12015636,94420.91083706
2022-09-18,0.12919916,0.13591692,0.11520448,0.12413678,136702.56767936
2022-09-19,0.12148432,0.12767629,0.11897563,0.12398331,117403.16439408
2022-09-20,0.11505408,0.12339157,0.11459818,0.11831185,175676.02799328
2022-09-21,0.128053,0.13166251,0.12234652,0.12582186,208941.65627102
2022-09-22,0.12926692,0.13004857,0.11507626,0.11933417,82357.58558622
2022-09-23,0.10289091,0.11039867,0.09554238,0.10684087,81366.35711694
2022-09-24,0.12772307,0.13871093,0.11876364,0.13492751,177722.5673498
2022-09-25,0.13147492,0.13820285,0.12144037,0.12832439,234219.78216007
2022-09-26,0.10190752,0.10917303,0.09465859,0.10226122,183483.47463942
2022-09-27,0.14680757,0.15026339,0.13799041,0.14931255,149951.81751097
2022-09-28,0.11253841,0.11624158,0.10434099,0.11235961,203409.99351883
2022-09-29,0.13242386,0.13752168,0.12163998,0.12971951,8200.82464189
2022-09-30,0.10007281,0.10403203,0.09792436,0.10027246,187198.11354736
2022-10-01,0.10530702,0.11067989,0.09904712,0.10422021,100248.91214216
2022-10-02,0.12621076,0.13284133,0.11218756,0.12007608,145195.08108877
2022-10-03,0.08771291,0.09459322,0.07880839,0.09004525,218157.23239157
2022-10-04,0.12845669,0.13812467,0.12424188,0.13273933,135389.50457547
2022-10-05,0.10204302,0.10695349,0.09231035,0.0997235,62302.41792643
2022-10-06,0.12023718,0.12259703,0.09614307,0.10200582,176265.30693845
2022-10-07,0.1136913,0.11849444,0.09960482,0.10505326,259103.1800988
2022-10-08,0.10658987,0.11299153,0.10570781,0.10902807,166550.36810904
2022-10-09,0.13537768,0.14234517,0.12686412,0.13446108,170322.16845065
2022-10-10,0.12642477,0.12933478,0.11113362,0.12032269,138422.61765374
2022-10-11,0.14973185,0.15152624,0.13617587,0.14059909,125763.0983089
2022-10-12,0.15756817,0.17278934,0.15715188,0.15960228,170970.33287696
2022-10-13,0.12040547,0.12371004,0.11423312,0.11788002,40630.31775502
2022-10-14,0.12043144,0.12899204,0.11517083,0.12792105,142719.05042202
2022-10-15,0.13968524,0.15271393,0.13371774,0.14645089,131857.72908884
2022-10-16,0.10959244,0.11763986,0.10571371,0.1099879,200837.70095576
2022-10-17,0.12935994,0.13444035,0.11626259,0.12073596,53350.32280486
2022-10-18,0.09972705,0.1040447,0.09197677,0.0978206,108921.48611848
2022-10-19,0.12038792,0.12939199,0.11604241,0.12350639,261879.09585942
2022-10-20,0.11849917,0.12033569,0.10930112,0.11290512,99507.36778146
2022-10-21,0.15419588,0.1596074,0.14630757,0.15201093,84937.89890011
2022-10-22,0.1619756,0.1668727,0.14998818,0.15502796,188948.13305254
2022-10-23,0.12261525,0.12713772,0.11865292,0.12361613,121436.39226397
2022-10-24,0.14022831,0.1455847,0.13710878,0.14186979,60030.19748664
2022-10-25,0.16117086,0.16877036,0.15521757,0.15862788,237432.03460205
2022-10-26,0.13774299,0.14270287,0.1256138,0.13047981,118322.72853009
2022-10-27,0.13040193,0.13988002,0.11965787,0.12927701,155396.81052278
2022-10-28,0.1386713,0.15584868,0.13292217,0.15225956,203227.29832377
2022-10-29,0.13621205,0.14010783,0.13361135,0.13649232,264117.62536914
2022-10-30,0.15716522,0.16219704,0.14722974,0.15062633,183281.65079373
2022-10-31,0.12720051,0.13276633,0.12409936,0.1278409,97715.07632569
2022-11-01,0.11670965,0.13043151,0.109194,0.12363676,103827.66092545
2022-11-02,0.09405566,0.09977096,0.08702624,0.09208776,69934.31455714
2022-11-03,0.09899087,0.10334165,0.08391987,0.09043307,145755.01303762
2022-11-04,0.13081887,0.14087307,0.12988496,0.1372102,84770.8258436
2022-11-05,0.10587776,0.11852691,0.10301043,0.11491051,78827.10603915
2022-11-06,0.12652894,0.12907472,0.11549303,0.12658564,193092.44482098
2022-11-07,0.15018515,0.15950787,0.14288842,0.15182707,88889.57875202
2022-11-08,0.13047737,0.13424372,0.10944068,0.11590126,137123.90279474
2022-11-09,0.14135198,0.14830903,0.13294896,0.14632491,161911.94579627
2022-11-10,0.08041314,0.08486724,0.07316407,0.08029607,169263.24638873
2022-11-11,0.13728125,0.14315266,0.1353018,0.13684393,101106.01672212
2022-11-12,0.10639951,0.12047007,0.09816676,0.11310531,186839.72471809
2022-11-13,0.11559275,0.12195877,0.10725406,0.11827839,181597.66995957
2022-11-14,0.16038486,0.16955584,0.1591669,0.16523275,64965.49313544
2022-11-15,0.12582233,0.13096241,0.1254265,0.12750086,161806.18750052
2022-11-16,0.12965451,0.13630602,0.12401541,0.12508018,173741.5125544
2022-11-17,0.12659426,0.13150549,0.11544227,0.11893173,125607.53014527
2022-11-18,0.10741494,0.118773,0.10085327,0.10104266,134892.42219269
2022-11-19,0.12603265,0.13765664,0.11729033,0.12900403,135279.38542149
2022-11-20,0.17295313,0.17722742,0.16694987,0.17278928,105238.02605946
2022-11-21,0.16366099,0.16759615,0.15613437,0.16057781,95533.67158123
2022-11-22,0.13044866,0.14192636,0.12700028,0.13691685,184023.35071145
2022-11-23,0.15660424,0.16123653,0.14979842,0.15266955,132020.27278915
2022-11-24,0.13407663,0.13737211,0.12953888,0.13163704,160405.6004374
2022-11-25,0.16865888,0.17603848,0.15726805,0.15929726,234515.58424755
2022-11-26,0.11150666,0.12164235,0.11064764,0.11535952,198100.81115142
2022-11-27,0.13334727,0.13587698,0.12381238,0.13135166,180787.41694771
2022-11-28,0.1300356,0.13301646,0.11922226,0.12530919,143547.73999974
2022-11-29,0.11771335,0.12421275,0.11403819,0.1168273,142828.40969868
2022-11-30,0.13401485,0.14269517,0.12844224,0.13205039,229015.07240278
2022-12-01,0.10844975,0.10860858,0.10173053,0.10694586,193335.2565737
2022-12-02,0.17388798,0.17664304,0.16556171,0.1736412,152469.43420934
2022-12-03,0.13988518,0.14816343,0.1351037,0.13530009,153092.99933474
2022-12-04,0.12780908,0.13328523,0.12300962,0.13315693,122176.06977378
2022-12-05,0.11845556,0.12308933,0.11340277,0.1191424,244607.46129828
2022-12-06,0.14258715,0.15131945,0.12528255,0.1331853,106289.7409718
2022-12-07,0.12347207,0.13431831,0.11867325,0.12807069,176501.88856217
2022-12-08,0.14098063,0.1449099,0.13806037,0.1401414,123498.88719558
2022-12-09,0.14775534,0.15339468,0.14015191,0.14857475,179254.57974788
2022-12-10,0.10449572,0.1072839,0.09965827,0.10489778,173416.26880432
2022-12-11,0.15305267,0.15655022,0.14061858,0.14473375,184441.67955685
2022-12-12,0.14877957,0.16099684,0.14178313,0.15393669,140978.60072599
2022-12-13,0.13288969,0.1391712,0.12302434,0.12922645,106092.41497937
2022-12-14,0.10008392,0.10474064,0.09370948,0.10055394,104129.22166997
2022-12-15,0.14989351,0.15267312,0.14001037,0.14784546,129425.01053424
2022-12-16,0.12262799,0.12758385,0.11908881,0.12137365,187208.35472633
2022-12-17,0.13148038,0.13553335,0.12520113,0.13527145,155941.42814323
2022-12-18,0.14487784,0.14734968,0.1291861,0.13799372,231827.93767052
2022-12-19,0.12122943,0.12379355,0.11428358,0.11615606,143916.267172
2022-12-20,0.17427046,0.17942001,0.16480509,0.17246212,112650.13797779
2022-12-21,0.173864,0.18015163,0.1633757,0.1660109,214320.92852309
2022-12-22,0.14532428,0.15373398,0.13579666,0.14210596,95847.74801399
2022-12-23,0.16756642,0.17353889,0.15932477,0.16617006,168703.97940133
2022-12-24,0.15246141,0.15692864,0.14812467,0.15147412,119320.47980178
2022-12-25,0.1358505,0.13983982,0.12623654,0.13090331,143936.2716385
2022-12-26,0.15074044,0.16166378,0.14667472,0.14749553,136323.0218269
2022-12-27,0.14000454,0.15865417,0.13535287,0.14843015,102360.12390345
2022-12-28,0.14554627,0.16217303,0.14352077,0.15653631,149105.36649038
2022-12-29,0.14871654,0.15495052,0.13349471,0.14475388,153718.62957779
2022-12-30,0.13671628,0.14152037,0.12433105,0.13058569,86236.47557691
2022-12-31,0.14626678,0.15033592,0.14323582,0.14664062,204189.08228303
2023-01-01,0.11263973,0.12110209,0.0907845,0.09689391,264022.44828394
2023-01-02,0.13889706,0.15145314,0.13880517,0.1433719,186003.9259107
2023-01-03,0.16466715,0.16531353,0.15637697,0.16199232,142614.74042008
2023-01-04,0.11177771,0.1247811,0.10827991,0.1233376,217533.20871567
2023-01-05,0.19768038,0.2003156,0.18965954,0.19339643,214931.21984207
2023-01-06,0.15271525,0.15842953,0.14216278,0.15076066,284156.69148084
2023-01-07,0.13962231,0.14613557,0.13521488,0.13882841,18442.31903568
2023-01-08,0.14499459,0.1576123,0.13944731,0.14866249,239845.45341376
2023-01-09,0.12744417,0.12754928,0.11397522,0.12178822,135765.24571922
2023-01-10,0.15604897,0.16488693,0.14954107,0.15783954,172989.30161811
2023-01-11,0.15649818,0.15981428,0.13888576,0.148096,128752.89695377
2023-01-12,0.17523153,0.17783656,0.16206483,0.16353293,159823.54603384
2023-01-13,0.12307926,0.12972387,0.11968063,0.12571166,235860.22438438
2023-01-14,0.16800032,0.17993673,0.15951712,0.16220481,193.11259949
2023-01-15,0.18157182,0.18640477,0.17991072,0.18031946,68898.2651174
2023-01-16,0.15312235,0.15529667,0.15094379,0.15383806,212947.89895644
2023-01-17,0.16679574,0.18029773,0.15764478,0.16572495,258615.90661284
2023-01-18,0.17112509,0.17210748,0.16676998,0.1669689,105519.02088897
2023-01-19,0.14562709,0.1517512,0.14068168,0.14562169,178665.68426676
2023-01-20,0.16039679,0.16453283,0.15749316,0.16035704,202333.00637403
2023-01-21,0.12074513,0.1328939,0.1129898,0.12529084,190797.94747768
2023-01-22,0.15449894,0.16428165,0.15114897,0.15996924,253790.75152598
2023-01-23,0.15711697,0.16586105,0.15099286,0.15833668,142953.77876379
2023-01-24,0.15480268,0.15937622,0.14930122,0.15054975,171274.95653373
2023-01-25,0.13035568,0.13877777,0.12610405,0.13608244,151629.89034527
2023-01-26,0.15168653,0.15909864,0.14780665,0.15274892,182739.58881137
2023-01-27,0.15257396,0.1618854,0.14557662,0.14972811,54404.38706714
2023-01-28,0.14430789,0.14938271,0.13430638,0.14026073,46640.52361556
2023-01-29,0.12798043,0.13531379,0.12253812,0.12528684,172020.65594374
2023-01-30,0.12213886,0.13311411,0.11648776,0.12790108,173783.33276684
2023-01-31,0.1652592,0.17310545,0.15295618,0.15687363,206381.32894804
2023-02-01,0.11357735,0.12173779,0.1060364,0.11307389,199694.44932368
2023-02-02,0.17707284,0.18816088,0.17235285,0.18077655,216880.00115298
2023-02-03,0.14899007,0.15863038,0.13818691,0.14507966,137411.04960888
2023-02-04,0.13205507,0.14363959,0.12311812,0.13552525,135341.1904871
2023-02-05,0.10367537,0.1131449,0.10151572,0.10684294,32490.2802265
2023-02-06,0.12409234,0.14026961,0.12029556,0.13429328,153616.03217983
2023-02-07,0.16472679,0.17071018,0.15981188,0.16926647,178137.77660882
2023-02-08,0.11305169,0.11885239,0.10796823,0.11489398,113070.27739376
2023-02-09,0.19559339,0.20246519,0.19204765,0.19690562,8586.37844802
2023-02-10,0.15562195,0.18047641,0.15458623,0.17140595,68464.70167639
2023-02-11,0.15274093,0.15869974,0.13733519,0.14176141,103936.04359863
2023-02-12,0.15525492,0.16424678,0.15436449,0.15710537,181706.51650443
2023-02-13,0.14380114,0.15250436,0.13924327,0.15060226,120809.44538086
2023-02-14,0.14302107,0.15254077,0.13167905,0.15019446,99457.39277135
2023-02-15,0.13513793,0.14018784,0.12651723,0.13602331,115669.68240363
2023-02-16,0.1575183,0.1691148,0.15316053,0.16179556,139514.28682173
2023-02-17,0.14582735,0.14724696,0.14098746,0.14307611,272233.55415139
2023-02-18,0.15332542,0.1620561,0.14850583,0.15512983,14915.69213579
2023-02-19,0.14776875,0.15442552,0.14509293,0.14837812,136772.92154737
2023-02-20,0.16739132,0.17185865,0.16129616,0.16814554,126350.00743381
2023-02-21,0.16593922,0.17290186,0.1630516,0.16681175,75132.13894214
2023-02-22,0.16130219,0.1682145,0.15278218,0.15999222,61844.32530439
2023-02-23,0.13812419,0.15471136,0.13638108,0.14815328,178038.39243709
2023-02-24,0.15773085,0.16535904,0.1490639,0.16042818,50766.13802553
2023-02-25,0.15952516,0.1673696,0.15888895,0.15893328,150212.19078895
2023-02-26,0.17509187,0.17778411,0.16413466,0.16829605,260484.74390204
2023-02-27,0.11773863,0.12349964,0.11221384,0.11796737,93945.22549788
2023-02-28,0.17024723,0.18069565,0.16318346,0.16580456,121098.35730702
2023-03-01,0.17767518,0.18264526,0.16818262,0.16859854,137035.15666804
2023-03-02,0.16950297,0.17784181,0.15533768,0.16611246,124120.89522336
2023-03-03,0.12286738,0.13351257,0.11481015,0.12888092,253630.91136108
2023-03-04,0.15157029,0.15617163,0.14281747,0.15149663,104279.5957219
2023-03-05,0.14478719,0.15009267,0.13436254,0.14517415,96481.68988711
2023-03-06,0.19325317,0.19906822,0.19023578,0.19652969,188923.72986253
2023-03-07,0.15290024,0.15542924,0.14727448,0.14729413,127743.93989123
2023-03-08,0.14597398,0.15800321,0.13936724,0.15332275,101600.5393502
2023-03-09,0.12592331,0.13596882,0.11955433,0.13139918,314853.33904115
2023-03-10,0.16502602,0.17172416,0.16035686,0.17133455,244319.25022376
2023-03-11,0.15868796,0.16932949,0.1495559,0.16132457,237704.42509643
2023-03-12,0.12919215,0.13034862,0.12442144,0.12700505,73283.7816567
2023-03-13,0.13606575,0.15057057,0.13110272,0.1432458,98132.27746532
2023-03-14,0.16599885,0.17203501,0.1550961,0.15834512,132968.73613154
2023-03-15,0.14319782,0.14684068,0.13933331,0.14670549,224563.25220182
2023-03-16,0.12274291,0.13712824,0.11443449,0.13239459,46654.28735811
2023-03-17,0.15494888,0.16155945,0.14622036,0.15289165,186488.29102965
2023-03-18,0.1206439,0.12977644,0.11322857,0.11756361,172285.18497517
2023-03-19,0.13562052,0.13876538,0.11915717,0.12910562,127203.44963515
2023-03-20,0.16043367,0.17373402,0.15951727,0.16310076,172159.10865216
2023-03-21,0.10208415,0.11878401,0.09436009,0.10810803,29367.54154522
2023-03-22,0.14662953,0.15643726,0.13607831,0.14972787,189233.64133873
2023-03-23,0.81151087,0.81323334,0.80186726,0.80897066,205265.75272903
2023-03-24,0.79082783,0.80339019,0.78520046,0.79404025,81760.92203054
2023-03-25,0.8092469,0.81634095,0.80446504,0.81153449,135043.41663088
2023-03-26,0.87879586,0.88824483,0.8745505,0.87463446,156668.40890945
2023-03-27,0.89635385,0.89931581,0.88999468,0.89272679,207601.12929324
2023-03-28,0.90260345,0.90807329,0.89471486,0.89936194,157228.78087178
2023-03-29,0.93544042,0.94208496,0.91773649,0.9269345,118248.18501528
2023-03-30,0.97567087,0.97968232,0.96863641,0.97726709,192750.40240907
2023-03-31,1.0244045,1.03213263,1.02166227,1.02600282,125440.3100593
2023-04-01,1.11448429,1.1216667,1.1019701,1.11821717,22417.6802583
2023-04-02,1.12446303,1.12823439,1.10897703,1.11547652,277179.42850589
2023-04-03,1.17426569,1.18345558,1.16949316,1.17722322,118504.35264882
2023-04-04,1.23372336,1.24676117,1.22621988,1.240364,140312.92305886
2023-04-05,1.29067539,1.29406068,1.28385586,1.28793147,145899.97853266
2023-04-06,1.36778093,1.37268585,1.36327337,1.36802703,126972.3297029
2023-04-07,1.35663668,1.3688133,1.353344,1.36123225,155541.08625531
2023-04-08,1.40113227,1.41137758,1.39194145,1.40777184,125125.09796481
2023-04-09,1.43239406,1.43852954,1.42670853,1.43453345,125301.05824582
2023-04-10,1.46772427,1.47625135,1.46179049,1.47017885,162701.05544609
2023-04-11,1.50113261,1.5102677,1.49473403,1.50162886,239270.12418803
2023-04-12,1.49795578,1.50090924,1.49154827,1.49659515,199081.66904616
2023-04-13,1.49974379,1.50482081,1.48253338,1.49228291,87071.81137201
2023-04-14,1.4851262,1.49563989,1.47819989,1.487608,145415.14589919
2023-04-15,1.46974117,1.47704912,1.46223395,1.46987536,146422.96158281
2023-04-16,1.44901774,1.45440555,1.44274978,1.4485074,122790.31438543
2023-04-17,1.46066743,1.47334881,1.45148644,1.4638114,206826.7945981
2023-04-18,1.43454963,1.43859957,1.42833965,1.43177044,109735.39177261
2023-04-19,1.36343408,1.37157002,1.35383665,1.37083709,210772.87773578
2023-04-20,1.32221113,1.32953401,1.31315499,1.31759438,61881.77905058
2023-04-21,1.28884042,1.28971177,1.28118255,1.28660944,121876.70702559
2023-04-22,1.20614881,1.21444229,1.20177406,1.20778866,80702.78313876
2023-04-23,1.17378367,1.17450633,1.16512728,1.17135467,203257.58045079
2023-04-24,1.10340421,1.10611122,1.1022156,1.10246582,181309.84164503
2023-04-25,1.05452642,1.05882208,1.04815948,1.05237841,159737.71029238
2023-04-26,1.00797433,1.01170266,1.00297612,1.00364293,158646.78034102
2023-04-27,0.92020707,0.9345866,0.91652284,0.93287694,102243.31443154
2023-04-28,0.88540682,0.89517945,0.87791857,0.88653005,150494.15748874
2023-04-29,0.89703305,0.90158903,0.88999767,0.89923502,84985.32208916
2023-04-30,0.85695904,0.86099916,0.85333322,0.8570874,218233.13505428
2023-05-01,0.79628764,0.80042193,0.79216691,0.79494265,152336.6169776
2023-05-02,1.18728808,1.19332291,1.17804356,1.1875878,113946.19281935
2023-05-03,1.16932454,1.18438839,1.16872372,1.17801753,187881.71593077
2023-05-04,1.14925105,1.1498846,1.14335833,1.1484304,199440.78125971
2023-05-05,1.15842728,1.16349411,1.14999097,1.15851353,194159.4191826
2023-05-06,1.11883109,1.12469064,1.11393804,1.12173024,80359.88609255
2023-05-07,1.07802066,1.08487085,1.07246138,1.0791122,215099.41536792
2023-05-08,1.08188229,1.08512079,1.0761448,1.08444807,143725.02450264
2023-05-09,1.0888909,1.09177024,1.08674978,1.08868369,244830.47204212
2023-05-10,1.10159101,1.1028875,1.09723389,1.10251183,184455.07024166
2023-05-11,1.08277499,1.09145562,1.07298291,1.07772927,121914.95100859
2023-05-12,1.05044408,1.0602251,1.04671653,1.05251145,49153.28838797
2023-05-13,1.05933186,1.06342495,1.05844134,1.05982652,220203.15061398
2023-05-14,1.04697682,1.05811655,1.04522802,1.05266123,68363.8182337
2023-05-15,0.98896183,0.99660158,0.98099468,0.98506516,146409.56555113
2023-05-16,1.04678273,1.05200545,1.0414001,1.05055971,182969.96402753
2023-05-17,0.99094989,1.00077868,0.98389487,0.99808032,192885.16687265
2023-05-18,0.95320174,0.96135932,0.94827808,0.95931477,282409.09762433
2023-05-19,0.97620483,0.97881339,0.96313836,0.9758943,113884.64656847
2023-05-20,0.96122841,0.96225532,0.95302103,0.96044732,149500.20202489
2023-05-21,0.94012729,0.94378844,0.93679395,0.94310633,13522.57167741
2023-05-22,0.93797607,0.943687,0.93472462,0.94045394,99481.25783189
2023-05-23,0.97108331,0.97557463,0.95545613,0.96388715,131610.04927173
2023-05-24,0.9190145,0.9302508,0.91216031,0.9231584,72571.68661343
2023-05-25,0.92009526,0.92497462,0.91517235,0.92268038,34869.63506978
2023-05-26,0.91081217,0.91711919,0.89977132,0.90136459,183202.25050945
2023-05-27,0.90107809,0.90592485,0.89607602,0.90268215,114456.15646398
2023-05-28,0.89232834,0.89977548,0.88752022,0.88863083,121896.60405061
2023-05-29,0.92473327,0.93084257,0.90592183,0.91575055,222491.17494889
2023-05-30,0.86285484,0.8776528,0.8617014,0.87283631,158182.48231993
2023-05-31,0.90386645,0.90651095,0.90113093,0.90262293,32222.81485629
2023-06-01,0.83030691,0.83787478,0.8175662,0.82217308,140821.92646492
2023-06-02,0.85217353,0.86140854,0.84600316,0.85223219,31053.68185731
2023-06-03,0.85820854,0.87163904,0.85736673,0.86785762,152421.52776706
2023-06-04,0.80839067,0.81714002,0.80094923,0.81527961,138856.49118379
2023-06-05,0.85476101,0.86047604,0.8412492,0.84795951,91830.83034371
2023-06-06,0.82179818,0.83420386,0.81407952,0.8275424,207950.11887995
